chunk,frame_start,frame_apex,frame_end,duration,pred_idx,pred_label,prob_rendah,prob_tinggi
14,14410,14413,14419,9,0,Anxiety Rendah,0.5442648530006409,0.4557352066040039
14,14426,14439,14448,22,0,Anxiety Rendah,0.5393866896629333,0.46061331033706665
14,14459,14462,14465,6,0,Anxiety Rendah,0.5649512410163879,0.43504875898361206
14,14465,14468,14473,8,0,Anxiety Rendah,0.532555878162384,0.46744415163993835
14,14484,14494,14504,20,0,Anxiety Rendah,0.5263210535049438,0.47367897629737854
14,14516,14518,14520,4,0,Anxiety Rendah,0.5011773705482483,0.4988226294517517
14,14520,14523,14525,5,0,Anxiety Rendah,0.5267188549041748,0.4732811450958252
14,14542,14551,14556,14,0,Anxiety Rendah,0.5638742446899414,0.436125785112381
14,14557,14562,14564,7,0,Anxiety Rendah,0.5157201886177063,0.4842798113822937
14,14564,14567,14577,13,0,Anxiety Rendah,0.5201810598373413,0.4798189401626587
14,14594,14605,14619,25,0,Anxiety Rendah,0.5314732789993286,0.46852678060531616
14,14620,14633,14647,27,0,Anxiety Rendah,0.5533199906349182,0.4466800093650818
14,14665,14674,14685,20,0,Anxiety Rendah,0.5581195950508118,0.44188037514686584
14,14687,14696,14704,17,0,Anxiety Rendah,0.5351210832595825,0.46487894654273987
14,14711,14722,14729,18,0,Anxiety Rendah,0.5736474394798279,0.42635253071784973
14,14744,14746,14759,15,0,Anxiety Rendah,0.526887059211731,0.47311294078826904
14,14762,14772,14776,14,0,Anxiety Rendah,0.5406823754310608,0.4593175947666168
14,14788,14791,14800,12,0,Anxiety Rendah,0.5331724882125854,0.46682751178741455
14,14803,14810,14815,12,0,Anxiety Rendah,0.51125568151474,0.4887442886829376
14,14815,14821,14826,11,0,Anxiety Rendah,0.5444483160972595,0.4555516541004181
14,14839,14842,14845,6,0,Anxiety Rendah,0.5337564945220947,0.4662435054779053
14,14845,14849,14863,18,0,Anxiety Rendah,0.5137529373168945,0.48624706268310547
14,14877,14881,14883,6,0,Anxiety Rendah,0.5237414836883545,0.4762585163116455
14,14886,14892,14894,8,0,Anxiety Rendah,0.5317422151565552,0.46825772523880005
14,14915,14926,14938,23,0,Anxiety Rendah,0.528859555721283,0.47114044427871704
14,14938,14951,14967,29,0,Anxiety Rendah,0.5335268974304199,0.4664730727672577
14,14979,14992,14999,20,0,Anxiety Rendah,0.5448863506317139,0.45511361956596375
15,15015,15028,15035,20,0,Anxiety Rendah,0.5233242511749268,0.47667574882507324
15,15035,15043,15046,11,0,Anxiety Rendah,0.5217778086662292,0.47822216153144836
15,15059,15070,15081,22,0,Anxiety Rendah,0.5005077719688416,0.49949225783348083
15,15081,15092,15113,32,0,Anxiety Rendah,0.506791353225708,0.493208646774292
15,15117,15143,15152,35,0,Anxiety Rendah,0.5369751453399658,0.4630248546600342
15,15167,15181,15194,27,0,Anxiety Rendah,0.5149454474449158,0.48505455255508423
15,15199,15208,15219,20,0,Anxiety Rendah,0.543412446975708,0.456587553024292
15,15219,15230,15237,18,0,Anxiety Rendah,0.5435311794281006,0.4564688503742218
15,15248,15266,15286,38,0,Anxiety Rendah,0.5367746949195862,0.4632253050804138
15,15310,15334,15337,27,0,Anxiety Rendah,0.5300011038780212,0.46999889612197876
15,15337,15340,15350,13,0,Anxiety Rendah,0.5363986492156982,0.46360132098197937
15,15364,15378,15385,21,0,Anxiety Rendah,0.5172688961029053,0.48273107409477234
15,15391,15393,15399,8,0,Anxiety Rendah,0.5652096271514893,0.4347904324531555
15,15399,15405,15414,15,0,Anxiety Rendah,0.514293372631073,0.4857066571712494
15,15427,15429,15434,7,0,Anxiety Rendah,0.5403394103050232,0.4596606492996216
15,15434,15439,15443,9,0,Anxiety Rendah,0.5310620665550232,0.4689379334449768
15,15454,15469,15476,22,0,Anxiety Rendah,0.5433911085128784,0.45660892128944397
15,15485,15489,15496,11,0,Anxiety Rendah,0.5363622903823853,0.46363770961761475
15,15496,15504,15510,14,0,Anxiety Rendah,0.5194312930107117,0.48056870698928833
15,15518,15529,15540,22,0,Anxiety Rendah,0.5364574193954468,0.4635426104068756
15,15551,15561,15571,20,0,Anxiety Rendah,0.532759964466095,0.4672400951385498
15,15577,15593,15602,25,0,Anxiety Rendah,0.5298246741294861,0.4701753556728363
15,15624,15635,15647,23,0,Anxiety Rendah,0.5529165863990784,0.44708338379859924
15,15661,15669,15678,17,0,Anxiety Rendah,0.5507770776748657,0.4492229223251343
15,15678,15687,15704,26,0,Anxiety Rendah,0.5257775783538818,0.4742223918437958
15,15721,15733,15745,24,0,Anxiety Rendah,0.5187311172485352,0.48126891255378723
15,15745,15757,15758,13,0,Anxiety Rendah,0.5305500626564026,0.46944987773895264
15,15764,15766,15770,6,0,Anxiety Rendah,0.5428033471107483,0.4571966826915741
15,15772,15774,15784,12,0,Anxiety Rendah,0.5435633659362793,0.4564366042613983
15,15786,15794,15803,17,0,Anxiety Rendah,0.5324046611785889,0.4675953984260559
15,15812,15814,15817,5,0,Anxiety Rendah,0.5546053051948547,0.44539475440979004
15,15829,15841,15850,21,0,Anxiety Rendah,0.5437012910842896,0.45629870891571045
15,15861,15863,15869,8,0,Anxiety Rendah,0.545073926448822,0.45492610335350037
15,15876,15889,15898,22,0,Anxiety Rendah,0.5424653887748718,0.45753464102745056
15,15907,15913,15922,15,0,Anxiety Rendah,0.5662978291511536,0.43370214104652405
15,15936,15946,15961,25,0,Anxiety Rendah,0.5570757985115051,0.44292423129081726
15,15961,15976,15990,29,0,Anxiety Rendah,0.5356873869895935,0.4643126428127289
16,16001,16010,16025,24,0,Anxiety Rendah,0.5365643501281738,0.46343564987182617
16,16030,16041,16043,13,0,Anxiety Rendah,0.5356459021568298,0.46435412764549255
16,16045,16046,16047,2,0,Anxiety Rendah,0.5650905966758728,0.4349093735218048
16,16056,16063,16075,19,0,Anxiety Rendah,0.5157826542854309,0.4842173457145691
16,16075,16087,16092,17,0,Anxiety Rendah,0.5397523045539856,0.460247665643692
16,16104,16116,16128,24,1,Anxiety Tinggi,0.49748075008392334,0.5025192499160767
16,16133,16141,16148,15,1,Anxiety Tinggi,0.486372172832489,0.5136277675628662
16,16158,16165,16167,9,0,Anxiety Rendah,0.507003664970398,0.49299636483192444
16,16167,16170,16175,8,0,Anxiety Rendah,0.5369711518287659,0.46302884817123413
16,16186,16194,16201,15,0,Anxiety Rendah,0.5024471879005432,0.4975527822971344
16,16201,16209,16212,11,0,Anxiety Rendah,0.5376136898994446,0.4623863399028778
16,16218,16220,16230,12,1,Anxiety Tinggi,0.4994368553161621,0.5005631446838379
16,16232,16241,16243,11,0,Anxiety Rendah,0.5233152508735657,0.4766848087310791
16,16243,16246,16250,7,0,Anxiety Rendah,0.5510733127593994,0.4489266276359558
16,16256,16259,16266,10,0,Anxiety Rendah,0.5367054343223572,0.4632945954799652
16,16266,16273,16282,16,0,Anxiety Rendah,0.5386818051338196,0.4613182544708252
16,16293,16296,16298,5,0,Anxiety Rendah,0.5363720059394836,0.46362805366516113
16,16298,16301,16311,13,1,Anxiety Tinggi,0.4972016513347626,0.502798318862915
16,16325,16337,16343,18,0,Anxiety Rendah,0.5313559770584106,0.46864399313926697
16,16347,16349,16352,5,1,Anxiety Tinggi,0.4338640868663788,0.5661359429359436
16,16352,16355,16360,8,0,Anxiety Rendah,0.501884937286377,0.49811503291130066
16,16367,16370,16372,5,0,Anxiety Rendah,0.525177001953125,0.4748229682445526
16,16375,16377,16383,8,0,Anxiety Rendah,0.5054065585136414,0.49459344148635864
16,16395,16406,16416,21,1,Anxiety Tinggi,0.4768866300582886,0.5231134295463562
16,16425,16427,16430,5,0,Anxiety Rendah,0.5474005341529846,0.452599436044693
16,16430,16433,16438,8,0,Anxiety Rendah,0.537995457649231,0.46200457215309143
16,16448,16457,16469,21,0,Anxiety Rendah,0.5322661399841309,0.46773383021354675
16,16469,16482,16488,19,0,Anxiety Rendah,0.531123161315918,0.46887680888175964
16,16498,16503,16508,10,1,Anxiety Tinggi,0.4852758049964905,0.5147241950035095
16,16521,16532,16541,20,1,Anxiety Tinggi,0.33364513516426086,0.6663548350334167
16,16541,16550,16551,10,0,Anxiety Rendah,0.5231764912605286,0.47682350873947144
16,16556,16557,16558,2,0,Anxiety Rendah,0.5422894954681396,0.45771047472953796
16,16560,16562,16565,5,0,Anxiety Rendah,0.5143085718154907,0.48569148778915405
16,16572,16581,16592,20,1,Anxiety Tinggi,0.4833889305591583,0.5166110992431641
16,16604,16608,16619,15,0,Anxiety Rendah,0.5068419575691223,0.4931580424308777
16,16622,16630,16643,21,0,Anxiety Rendah,0.5407527089118958,0.45924726128578186
16,16656,16658,16666,10,0,Anxiety Rendah,0.5136881470680237,0.48631179332733154
16,16666,16675,16684,18,1,Anxiety Tinggi,0.4319705069065094,0.5680294632911682
16,16696,16699,16702,6,1,Anxiety Tinggi,0.49805763363838196,0.5019423365592957
16,16702,16706,16710,8,0,Anxiety Rendah,0.5826944708824158,0.41730549931526184
16,16721,16735,16741,20,0,Anxiety Rendah,0.5089499950408936,0.49105003476142883
16,16752,16760,16772,20,0,Anxiety Rendah,0.502943754196167,0.497056245803833
16,16782,16785,16794,12,0,Anxiety Rendah,0.518970251083374,0.4810297191143036
16,16796,16804,16808,12,0,Anxiety Rendah,0.5281630754470825,0.47183695435523987
16,16808,16812,16817,9,0,Anxiety Rendah,0.5136395692825317,0.48636049032211304
16,16828,16839,16846,18,0,Anxiety Rendah,0.5400742888450623,0.45992568135261536
16,16846,16854,16855,9,0,Anxiety Rendah,0.5343748331069946,0.46562516689300537
16,16867,16876,16887,20,0,Anxiety Rendah,0.5223360061645508,0.47766396403312683
16,16901,16904,16910,9,0,Anxiety Rendah,0.5334898233413696,0.46651020646095276
16,16920,16931,16942,22,1,Anxiety Tinggi,0.46746471524238586,0.5325352549552917
16,16951,16954,16962,11,1,Anxiety Tinggi,0.4327180087566376,0.56728196144104
16,16969,16971,16973,4,1,Anxiety Tinggi,0.4998798370361328,0.5001201629638672
16,16979,16987,16998,19,0,Anxiety Rendah,0.5010785460472107,0.4989214539527893
17,17000,17019,17030,30,0,Anxiety Rendah,0.5475319027900696,0.45246806740760803
17,17042,17056,17066,24,0,Anxiety Rendah,0.538555920124054,0.46144407987594604
17,17077,17092,17099,22,0,Anxiety Rendah,0.5391063690185547,0.4608936309814453
17,17110,17115,17118,8,1,Anxiety Tinggi,0.4998621642589569,0.5001378655433655
17,17118,17121,17126,8,1,Anxiety Tinggi,0.44334617257118225,0.5566538572311401
17,17137,17147,17149,12,0,Anxiety Rendah,0.5348498225212097,0.4651501476764679
17,17149,17152,17159,10,0,Anxiety Rendah,0.5333394408226013,0.46666058897972107
17,17169,17171,17174,5,0,Anxiety Rendah,0.5295724868774414,0.4704274833202362
17,17174,17177,17179,5,0,Anxiety Rendah,0.5424712300300598,0.4575287699699402
17,17196,17206,17216,20,1,Anxiety Tinggi,0.4734113812446594,0.5265886187553406
17,17216,17226,17228,12,0,Anxiety Rendah,0.5007951855659485,0.4992048442363739
17,17232,17234,17237,5,0,Anxiety Rendah,0.5197763442993164,0.4802236557006836
17,17237,17240,17245,8,0,Anxiety Rendah,0.5300331115722656,0.469966858625412
17,17245,17251,17254,9,0,Anxiety Rendah,0.5108023285865784,0.4891977310180664
17,17255,17259,17264,9,1,Anxiety Tinggi,0.49156758189201355,0.5084323883056641
17,17275,17286,17297,22,0,Anxiety Rendah,0.534024178981781,0.4659758508205414
17,17305,17312,17316,11,0,Anxiety Rendah,0.5413587093353271,0.4586412310600281
17,17325,17331,17340,15,0,Anxiety Rendah,0.5176944136619568,0.4823056161403656
17,17342,17350,17361,19,0,Anxiety Rendah,0.5348710417747498,0.46512892842292786
17,17374,17377,17382,8,0,Anxiety Rendah,0.5445579886436462,0.45544198155403137
17,17382,17387,17391,9,0,Anxiety Rendah,0.5069971680641174,0.4930028021335602
17,17403,17413,17423,20,1,Anxiety Tinggi,0.48552513122558594,0.5144749283790588
17,17434,17437,17443,9,0,Anxiety Rendah,0.541146457195282,0.4588535726070404
17,17445,17449,17453,8,0,Anxiety Rendah,0.5078933238983154,0.49210670590400696
17,17453,17458,17463,10,0,Anxiety Rendah,0.5402187705039978,0.4597812294960022
17,17471,17479,17482,11,0,Anxiety Rendah,0.5325511693954468,0.4674488306045532
17,17484,17486,17488,4,1,Anxiety Tinggi,0.46286022663116455,0.5371398329734802
17,17491,17493,17496,5,1,Anxiety Tinggi,0.4957610070705414,0.504239022731781
17,17498,17504,17516,18,0,Anxiety Rendah,0.5172724723815918,0.4827275276184082
17,17526,17536,17541,15,0,Anxiety Rendah,0.5425463914871216,0.4574536383152008
17,17541,17547,17549,8,0,Anxiety Rendah,0.5151775479316711,0.48482242226600647
17,17555,17563,17567,12,0,Anxiety Rendah,0.5358792543411255,0.4641207754611969
17,17574,17576,17577,3,0,Anxiety Rendah,0.5931136608123779,0.40688639879226685
17,17578,17581,17582,4,0,Anxiety Rendah,0.5096230506896973,0.4903769791126251
17,17592,17601,17605,13,0,Anxiety Rendah,0.5266547799110413,0.47334519028663635
17,17605,17609,17614,9,0,Anxiety Rendah,0.5439379811286926,0.456061989068985
17,17624,17636,17647,23,0,Anxiety Rendah,0.526616632938385,0.473383367061615
17,17647,17659,17664,17,0,Anxiety Rendah,0.5299593806266785,0.47004061937332153
17,17677,17690,17697,20,0,Anxiety Rendah,0.5061939358711243,0.49380606412887573
17,17705,17708,17713,8,0,Anxiety Rendah,0.5275431871414185,0.47245684266090393
17,17723,17732,17744,21,0,Anxiety Rendah,0.5100291967391968,0.4899708032608032
17,17755,17761,17764,9,0,Anxiety Rendah,0.5302538871765137,0.4697461426258087
17,17764,17767,17772,8,0,Anxiety Rendah,0.5212309956550598,0.4787690341472626
17,17783,17794,17804,21,0,Anxiety Rendah,0.5474298596382141,0.4525701105594635
17,17818,17820,17826,8,0,Anxiety Rendah,0.548948347568512,0.4510516822338104
17,17826,17832,17838,12,0,Anxiety Rendah,0.5238843560218811,0.4761156141757965
17,17851,17860,17870,19,0,Anxiety Rendah,0.511128306388855,0.48887166380882263
17,17879,17882,17889,10,1,Anxiety Tinggi,0.4794597625732422,0.5205402374267578
17,17890,17896,17902,12,0,Anxiety Rendah,0.5070919990539551,0.49290797114372253
17,17902,17908,17921,19,0,Anxiety Rendah,0.5155341029167175,0.48446592688560486
17,17943,17955,17961,18,0,Anxiety Rendah,0.5230647921562195,0.47693517804145813
17,17970,17985,17997,27,0,Anxiety Rendah,0.5335062742233276,0.46649372577667236
18,18000,18006,18015,15,0,Anxiety Rendah,0.5337286591529846,0.46627137064933777
18,18030,18042,18054,24,1,Anxiety Tinggi,0.4877420961856842,0.5122579336166382
18,18064,18066,18069,5,1,Anxiety Tinggi,0.4868411123752594,0.513158917427063
18,18069,18073,18076,7,1,Anxiety Tinggi,0.4735204875469208,0.5264795422554016
18,18083,18086,18091,8,1,Anxiety Tinggi,0.47561514377593994,0.5243847966194153
18,18091,18097,18099,8,0,Anxiety Rendah,0.530348002910614,0.4696519672870636
18,18115,18121,18128,13,0,Anxiety Rendah,0.5041841864585876,0.49581584334373474
18,18128,18136,18141,13,0,Anxiety Rendah,0.519810140132904,0.48018985986709595
18,18143,18147,18153,10,0,Anxiety Rendah,0.5439292788505554,0.45607075095176697
18,18153,18160,18163,10,0,Anxiety Rendah,0.5387032628059387,0.4612967371940613
18,18177,18189,18199,22,0,Anxiety Rendah,0.5407372713088989,0.4592627286911011
18,18199,18210,18211,12,0,Anxiety Rendah,0.5074618458747864,0.49253812432289124
18,18221,18233,18242,21,1,Anxiety Tinggi,0.4851490557193756,0.514850914478302
18,18253,18268,18275,22,1,Anxiety Tinggi,0.49657291173934937,0.5034270882606506
18,18278,18289,18298,20,0,Anxiety Rendah,0.5156219005584717,0.4843780994415283
18,18299,18309,18312,13,0,Anxiety Rendah,0.5437069535255432,0.4562930762767792
18,18325,18336,18347,22,0,Anxiety Rendah,0.5392784476280212,0.46072152256965637
18,18357,18359,18365,8,0,Anxiety Rendah,0.5540862083435059,0.44591379165649414
18,18366,18372,18375,9,1,Anxiety Tinggi,0.488679438829422,0.5113205313682556
18,18375,18378,18385,10,0,Anxiety Rendah,0.5281651020050049,0.4718348979949951
18,18397,18404,18406,9,1,Anxiety Tinggi,0.4958888590335846,0.504111111164093
18,18406,18409,18415,9,0,Anxiety Rendah,0.5378099083900452,0.4621901512145996
18,18419,18424,18426,7,0,Anxiety Rendah,0.5262696146965027,0.4737303555011749
18,18432,18433,18435,3,0,Anxiety Rendah,0.5505412220954895,0.4494587481021881
18,18442,18452,18461,19,0,Anxiety Rendah,0.5527064204216003,0.44729360938072205
18,18471,18474,18479,8,0,Anxiety Rendah,0.5619659423828125,0.4380341172218323
18,18486,18490,18493,7,0,Anxiety Rendah,0.5091657638549805,0.49083420634269714
18,18495,18497,18501,6,0,Anxiety Rendah,0.5175008177757263,0.4824991822242737
18,18511,18524,18531,20,0,Anxiety Rendah,0.5241662859916687,0.4758337140083313
18,18542,18547,18558,16,0,Anxiety Rendah,0.5417496562004089,0.4582503139972687
18,18558,18569,18579,21,0,Anxiety Rendah,0.5389291644096375,0.46107080578804016
18,18591,18593,18601,10,0,Anxiety Rendah,0.5283622741699219,0.4716377258300781
18,18601,18610,18619,18,0,Anxiety Rendah,0.5556445717811584,0.44435539841651917
18,18630,18642,18655,25,0,Anxiety Rendah,0.5468102693557739,0.4531897306442261
18,18669,18680,18691,22,0,Anxiety Rendah,0.5283006429672241,0.4716993272304535
18,18702,18703,18706,4,0,Anxiety Rendah,0.5374805331230164,0.46251943707466125
18,18715,18721,18730,15,0,Anxiety Rendah,0.5185446739196777,0.48145532608032227
18,18745,18752,18761,16,0,Anxiety Rendah,0.5121000409126282,0.4878999888896942
18,18762,18771,18779,17,0,Anxiety Rendah,0.5490437150001526,0.4509563446044922
18,18782,18793,18795,13,0,Anxiety Rendah,0.5289319753646851,0.47106802463531494
18,18807,18817,18822,15,0,Anxiety Rendah,0.52125483751297,0.47874516248703003
18,18822,18828,18832,10,0,Anxiety Rendah,0.5358688235282898,0.4641311764717102
18,18840,18850,18864,24,1,Anxiety Tinggi,0.4840553402900696,0.5159446597099304
18,18864,18878,18892,28,0,Anxiety Rendah,0.5356386303901672,0.46436136960983276
18,18908,18916,18930,22,0,Anxiety Rendah,0.5235821604728699,0.47641780972480774
18,18940,18951,18969,29,0,Anxiety Rendah,0.5365880727767944,0.4634118974208832
18,18977,18993,18999,22,0,Anxiety Rendah,0.5489016175270081,0.45109838247299194
19,19001,19011,19028,27,0,Anxiety Rendah,0.542130708694458,0.457869291305542
19,19033,19046,19059,26,0,Anxiety Rendah,0.5411921143531799,0.45880788564682007
19,19067,19073,19081,14,0,Anxiety Rendah,0.547964334487915,0.45203566551208496
19,19092,19112,19117,25,0,Anxiety Rendah,0.5288304090499878,0.4711695909500122
19,19130,19140,19151,21,0,Anxiety Rendah,0.5514858365058899,0.4485141932964325
19,19159,19162,19165,6,0,Anxiety Rendah,0.5476705431938171,0.45232951641082764
19,19165,19168,19172,7,0,Anxiety Rendah,0.5453320741653442,0.45466795563697815
19,19184,19195,19206,22,0,Anxiety Rendah,0.5409187078475952,0.4590812921524048
19,19215,19218,19219,4,0,Anxiety Rendah,0.5626344680786133,0.43736547231674194
19,19230,19239,19241,11,0,Anxiety Rendah,0.5460269451141357,0.4539729952812195
19,19241,19244,19248,7,0,Anxiety Rendah,0.5147137641906738,0.48528623580932617
19,19255,19267,19280,25,0,Anxiety Rendah,0.5462095737457275,0.4537903964519501
19,19293,19304,19311,18,0,Anxiety Rendah,0.5607409477233887,0.4392591118812561
19,19325,19343,19348,23,0,Anxiety Rendah,0.546705961227417,0.4532940089702606
19,19348,19353,19367,19,0,Anxiety Rendah,0.5408383011817932,0.459161639213562
19,19379,19393,19403,24,0,Anxiety Rendah,0.5556445121765137,0.44435548782348633
19,19410,19414,19416,6,0,Anxiety Rendah,0.5313595533370972,0.46864044666290283
19,19416,19419,19423,7,0,Anxiety Rendah,0.5387344360351562,0.46126556396484375
19,19431,19432,19435,4,0,Anxiety Rendah,0.5248669385910034,0.4751330614089966
19,19441,19451,19458,17,0,Anxiety Rendah,0.5266293287277222,0.47337064146995544
19,19461,19471,19472,11,0,Anxiety Rendah,0.5473979115486145,0.4526021182537079
19,19484,19493,19498,14,0,Anxiety Rendah,0.5246834754943848,0.47531649470329285
19,19500,19503,19506,6,0,Anxiety Rendah,0.5770139694213867,0.42298609018325806
19,19517,19520,19536,19,0,Anxiety Rendah,0.5369125008583069,0.4630874991416931
19,19540,19552,19567,27,0,Anxiety Rendah,0.5048454403877258,0.49515458941459656
19,19579,19582,19584,5,0,Anxiety Rendah,0.5173231959342957,0.48267674446105957
19,19587,19592,19594,7,0,Anxiety Rendah,0.5364429950714111,0.4635569751262665
19,19594,19597,19601,7,1,Anxiety Tinggi,0.4999898672103882,0.5000101327896118
19,19613,19619,19621,8,0,Anxiety Rendah,0.5032516717910767,0.49674832820892334
19,19623,19624,19625,2,0,Anxiety Rendah,0.504932165145874,0.4950677752494812
19,19627,19630,19644,17,1,Anxiety Tinggi,0.48776498436927795,0.5122349858283997
19,19660,19668,19680,20,0,Anxiety Rendah,0.5450747609138489,0.4549252688884735
19,19680,19693,19704,24,0,Anxiety Rendah,0.5514144897460938,0.44858554005622864
19,19720,19731,19737,17,0,Anxiety Rendah,0.5291937589645386,0.4708062708377838
19,19749,19759,19763,14,0,Anxiety Rendah,0.5175370573997498,0.48246291279792786
19,19763,19767,19772,9,0,Anxiety Rendah,0.5650539398193359,0.43494608998298645
19,19783,19793,19805,22,0,Anxiety Rendah,0.547120213508606,0.45287978649139404
19,19814,19817,19822,8,0,Anxiety Rendah,0.5243785381317139,0.4756214916706085
19,19828,19830,19841,13,0,Anxiety Rendah,0.5235757827758789,0.4764242172241211
19,19843,19852,19865,22,0,Anxiety Rendah,0.5518559217453003,0.4481441378593445
19,19877,19885,19888,11,0,Anxiety Rendah,0.5237374305725098,0.47626253962516785
19,19888,19892,19897,9,0,Anxiety Rendah,0.5336114168167114,0.4663885831832886
19,19897,19902,19909,12,0,Anxiety Rendah,0.5424273014068604,0.45757272839546204
19,19919,19922,19927,8,0,Anxiety Rendah,0.5556485056877136,0.444351464509964
19,19929,19933,19935,6,0,Anxiety Rendah,0.5535324811935425,0.44646748900413513
19,19935,19938,19943,8,0,Anxiety Rendah,0.5490028262138367,0.4509972035884857
19,19953,19964,19977,24,0,Anxiety Rendah,0.5424230098724365,0.4575769305229187
20,20002,20014,20028,26,0,Anxiety Rendah,0.5344435572624207,0.46555647253990173
20,20040,20042,20047,7,0,Anxiety Rendah,0.5593888163566589,0.44061118364334106
20,20058,20069,20078,20,0,Anxiety Rendah,0.5528491735458374,0.4471507966518402
20,20089,20092,20100,11,0,Anxiety Rendah,0.5358745455741882,0.4641254246234894
20,20105,20108,20111,6,0,Anxiety Rendah,0.584987461566925,0.41501250863075256
20,20116,20123,20134,18,0,Anxiety Rendah,0.5282057523727417,0.4717942774295807
20,20137,20146,20154,17,0,Anxiety Rendah,0.5432443022727966,0.45675569772720337
20,20159,20162,20167,8,0,Anxiety Rendah,0.5333330631256104,0.46666690707206726
20,20167,20173,20181,14,0,Anxiety Rendah,0.5413728356361389,0.4586271643638611
20,20188,20201,20206,18,0,Anxiety Rendah,0.5288517475128174,0.4711483120918274
20,20206,20212,20216,10,0,Anxiety Rendah,0.523068904876709,0.47693103551864624
20,20221,20228,20233,12,0,Anxiety Rendah,0.5201707482337952,0.4798293113708496
20,20245,20257,20269,24,0,Anxiety Rendah,0.5474127531051636,0.45258721709251404
20,20278,20287,20296,18,0,Anxiety Rendah,0.5419763326644897,0.4580236077308655
20,20306,20316,20324,18,0,Anxiety Rendah,0.5246818661689758,0.47531819343566895
20,20351,20368,20371,20,0,Anxiety Rendah,0.5420246124267578,0.4579754173755646
20,20373,20375,20377,4,1,Anxiety Tinggi,0.4953770935535431,0.5046229362487793
20,20379,20384,20386,7,0,Anxiety Rendah,0.5512295365333557,0.4487704932689667
20,20401,20410,20421,20,0,Anxiety Rendah,0.519725501537323,0.4802744686603546
20,20429,20433,20435,6,0,Anxiety Rendah,0.5436636805534363,0.4563363492488861
20,20445,20448,20455,10,0,Anxiety Rendah,0.5199100971221924,0.4800899028778076
20,20461,20467,20469,8,1,Anxiety Tinggi,0.4672526717185974,0.5327473878860474
20,20469,20472,20475,6,0,Anxiety Rendah,0.5174792408943176,0.48252072930336
20,20480,20486,20490,10,0,Anxiety Rendah,0.5146423578262329,0.4853576421737671
20,20491,20497,20503,12,0,Anxiety Rendah,0.5539298057556152,0.44607022404670715
20,20513,20515,20518,5,0,Anxiety Rendah,0.5484673976898193,0.4515325725078583
20,20518,20522,20525,7,1,Anxiety Tinggi,0.49809396266937256,0.5019060373306274
20,20536,20548,20557,21,0,Anxiety Rendah,0.530850350856781,0.469149649143219
20,20559,20571,20575,16,0,Anxiety Rendah,0.503655731678009,0.49634429812431335
20,20587,20598,20601,14,0,Anxiety Rendah,0.5009550452232361,0.4990450143814087
20,20601,20604,20609,8,0,Anxiety Rendah,0.5321522951126099,0.4678477346897125
20,20621,20633,20641,20,0,Anxiety Rendah,0.5281366109848022,0.47186338901519775
20,20647,20649,20651,4,0,Anxiety Rendah,0.5656810402870178,0.4343189597129822
20,20652,20654,20658,6,0,Anxiety Rendah,0.5081215500831604,0.4918784499168396
20,20668,20677,20687,19,0,Anxiety Rendah,0.525445818901062,0.4745541512966156
20,20696,20698,20700,4,0,Anxiety Rendah,0.5221790075302124,0.4778209924697876
20,20705,20713,20716,11,0,Anxiety Rendah,0.518530011177063,0.481469988822937
20,20724,20732,20738,14,0,Anxiety Rendah,0.5019894242286682,0.498010516166687
20,20738,20744,20771,33,0,Anxiety Rendah,0.5177106857299805,0.48228931427001953
20,20808,20822,20835,27,0,Anxiety Rendah,0.5058186650276184,0.4941813051700592
20,20835,20849,20858,23,0,Anxiety Rendah,0.5333547592163086,0.466645210981369
20,20870,20875,20879,9,0,Anxiety Rendah,0.5396978855133057,0.4603021740913391
20,20879,20883,20890,11,0,Anxiety Rendah,0.5097784996032715,0.4902215301990509
20,20910,20928,20939,29,0,Anxiety Rendah,0.5341600775718689,0.4658398926258087
20,20956,20958,20960,4,0,Anxiety Rendah,0.5306761264801025,0.4693238437175751
20,20960,20963,20965,5,0,Anxiety Rendah,0.5638337731361389,0.4361662268638611
20,20974,20985,20997,23,0,Anxiety Rendah,0.5169342160224915,0.48306575417518616
21,21016,21030,21044,28,1,Anxiety Tinggi,0.4743409752845764,0.5256590247154236
21,21056,21058,21060,4,0,Anxiety Rendah,0.5043676495552063,0.4956324100494385
21,21067,21068,21069,2,0,Anxiety Rendah,0.5003986954689026,0.499601274728775
21,21071,21074,21079,8,0,Anxiety Rendah,0.5060270428657532,0.49397289752960205
21,21079,21085,21096,17,1,Anxiety Tinggi,0.4941398501396179,0.5058601498603821
21,21109,21111,21115,6,0,Anxiety Rendah,0.536013126373291,0.463986873626709
21,21116,21122,21134,18,0,Anxiety Rendah,0.5185912251472473,0.4814087450504303
21,21138,21155,21166,28,0,Anxiety Rendah,0.5119267702102661,0.4880731999874115
21,21182,21189,21194,12,0,Anxiety Rendah,0.5470899343490601,0.45291003584861755
21,21194,21199,21211,17,0,Anxiety Rendah,0.5039917230606079,0.4960082173347473
21,21211,21224,21232,21,0,Anxiety Rendah,0.516116201877594,0.4838837683200836
21,21241,21245,21249,8,0,Anxiety Rendah,0.5198432803153992,0.48015668988227844
21,21251,21258,21264,13,0,Anxiety Rendah,0.5203107595443726,0.47968921065330505
21,21273,21287,21290,17,0,Anxiety Rendah,0.544359564781189,0.45564040541648865
21,21303,21314,21325,22,0,Anxiety Rendah,0.5284695625305176,0.47153037786483765
